"136";"1210";"Beijing Ruyi Business Hotel";"Hotel";"17 Beiwa Road";"9,60 Km du centre de Pékin";"4";"Y";"39.93766785";"116.30360413";"132"
"137";"1207";"Forte International Apartment Hotel";"GuestHouse";"No. 235 Chaoyang North Road";"4,72 Km du centre de Pékin";"4";"Y";"39.92404938";"116.45634460";"133"
"138";"1759";"The Emperor Beijing Qianmen";"Hotel";"No.87, Xianyukou Street";"1,10 Km du centre de Pékin";"5";"Y";"39.89631653";"116.39951324";"134"
"139";"709";"Heyuan International Youth Hostel";"Hotel";"1 Zhiqiang Beiyuan, Wenhuiyuan Road";"6,53 Km du centre de Pékin";"2";"Y";"39.95457077";"116.36778259";"135"
"140";"1207";"Beijing Dong Chang'an Hotel";"Hotel";"No.10 Jianguomen Waidajia Jia";"3,76 Km du centre de Pékin";"3";"Y";"39.90738297";"116.45132446";"136"
"141";"674";"Beijing Lanting Youth Hostel";"Hotel";"No.17 Sanqu, Anhua Xili, Anhua Road";"6,73 Km du centre de Pékin";"3";"Y";"39.96459198";"116.40178680";"137"
"142";"1126";"Beijing Tailong Hotel";"Hotel";"51 Dong An Men Avenue";"1,10 Km du centre de Pékin";"2";"Y";"39.91410828";"116.40699768";"138"
"143";"867";"The Sanlitun Guesthouse";"Hotel";"No.2 Lane 10 Xingfuyicun, North Gongti Road";"4,77 Km du centre de Pékin";"0";"Y";"39.93524551";"116.44609070";"139"
"144";"1628";"Oriental Bay International";"Hotel";"26 ANWAIXIBINHE ROAD, DONGCHENG DISTRICT";"5,16 Km du centre de Pékin";"5";"Y";"39.95009613";"116.39786530";"140"
"145";"1120";"ibis Beijing Jianguomen";"Hotel";"No 6 South Jianhua Road";"2,71 Km du centre de Pékin";"2";"Y";"39.90586853";"116.43920135";"141"
"146";"1599";"Beijing OrientalBay International Hotel";"Hotel";"26 Andingmen West Binhe Road";"5,21 Km du centre de Pékin";"5";"Y";"39.95053864";"116.39792633";"142"
"147";"1162";"Beijing Zhongyu Century Grand Hotel";"Hotel";"No.31, Lianhuachi East Road";"7,20 Km du centre de Pékin";"4";"Y";"39.89786911";"116.32337189";"143"
"148";"998";"Beijing Saga Hotel";"Hotel";"No.12 Nongzhanguan South";"5,86 Km du centre de Pékin";"4";"N";"39.93471146";"116.46354675";"144"
"149";"1999";"Renaissance Beijing Capital Hotel";"Hotel";"61 Dongsanhuan Middle Road";"4,57 Km du centre de Pékin";"5";"N";"39.89793396";"116.46040344";"145"
"150";"1487";"Courtyard By Marriott Beijing Northeast";"Hotel";"101 Jing Shun Road";"9,95 Km du centre de Pékin";"4";"N";"39.97809601";"116.47344208";"146"
"151";"1600";"The Presidential Beijing";"Hotel";"9 Fuchengmenwai Street";"5,42 Km du centre de Pékin";"5";"Y";"39.92467117";"116.34962463";"147"
"152";"647";"Beijing Home Youth Hostel";"Hotel";"No.21, Cheniandian Hutong, Andingmennei Avenue";"4,60 Km du centre de Pékin";"2";"Y";"39.94557571";"116.40554047";"148"
"153";"1617";"Poly Plaza Hotel";"Hotel";"No14 Dongzhimen Street";"3,63 Km du centre de Pékin";"3";"Y";"39.93262100";"116.42849731";"149"
"154";"1175";"Beijing Yanshan Hotel";"Hotel";"No.38A Zhongguancun Street";"10,60 Km du centre de Pékin";"4";"N";"39.96868515";"116.31578064";"150"
"155";"701";"Sitting on the City Walls Courtyard House";"GuestHouse";"No. 57, NianZi HuTong, Jingshanhoujie.";"2,88 Km du centre de Pékin";"2";"Y";"39.92928314";"116.39881134";"151"
